"","start_time","haul","stationid","stratum","start_latitude","start_longitude","end_latitude","end_longitude","gear_depth","bottom_depth","surface_temperature","gear_temperature"
"238",2021-08-09 07:05:28,277,"414-101",250,56.57091,-135.75183,56.58377,-135.75924,226,232,14.3,5.6
"239",2021-08-09 12:56:57,278,"417-96",150,56.34937,-135.5167,56.3613,-135.52712,190,196,13.3,5.7
"240",2021-08-09 15:10:55,279,"418-93",250,56.21364,-135.46615,56.22193,-135.47973,221,227,13.6,5.6
"241",2021-08-09 17:26:51,280,"420-93",150,56.22929,-135.3021,56.2379,-135.32035,184,191,13.5,5.7
"242",2021-08-11 06:55:34,281,"433-88",50,55.98397,-134.22563,55.98677,-134.20074,113,119,9.8,7
"243",2021-08-11 09:27:21,282,"436-83",251,55.75817,-133.9855,55.76919,-133.99867,275,281,13.7,5.8
"244",2021-08-11 11:35:24,283,"437-78",50,55.56321,-133.87929,55.55142,-133.8642,81,88,14.5,6.9
"245",2021-08-11 13:30:06,284,"435-78",151,55.5786,-134.04689,55.57095,-134.06816,113,120,14.5,6.5
"246",2021-08-11 16:28:54,285,"433-77",151,55.54174,-134.18566,55.52771,-134.18628,127,133,14.4,6.3
"247",2021-08-12 07:03:36,286,"418-87",351,55.95255,-135.42656,55.94096,-135.42105,334,341,11.6,5.5
"248",2021-08-12 10:13:31,287,"427-83",151,55.8024,-134.71163,55.80248,-134.68716,184,191,14.6,5.8
"249",2021-08-12 12:18:36,288,"430-81",251,55.6757,-134.48189,55.67484,-134.45784,202,208,14.6,5.8
"250",2021-08-12 14:07:11,289,"427-80",251,55.64484,-134.71233,55.64959,-134.73424,202,209,14.5,5.7
"251",2021-08-12 16:55:26,290,"424-77",251,55.54834,-134.92914,55.53479,-134.92969,258,264,14.5,5.6
"252",2021-08-13 07:01:11,291,"424-75",450,55.44209,-134.99119,55.43448,-134.96897,541,547,14.3,4.3
"253",2021-08-13 12:53:48,292,"439-65",151,55.01891,-133.75174,55.00511,-133.75117,101,108,13.6,6.5
"254",2021-08-13 15:29:34,293,"441-66",151,55.06285,-133.58461,55.05714,-133.60814,148,154,13.5,6.5
"255",2021-08-14 07:03:35,294,"447-60",151,54.79646,-133.0952,54.78669,-133.11157,199,205,13.5,6.1
"256",2019-06-20 16:34:41,123,"179-105",22,56.75619,-155.18414,56.74403,-155.19602,85,91,9.1,6.5
"257",2019-06-20 18:49:59,124,"181-110",121,56.96221,-155.06499,56.97461,-155.05553,150,156,9.2,6.1
"258",2019-06-21 06:57:15,125,"189-108",22,56.86685,-154.36886,56.87701,-154.38744,51,57,10.5,9.4
"259",2019-06-21 09:33:55,126,"187-105",22,56.73964,-154.52223,56.75042,-154.54011,25,32,9.5,9.5
"260",2019-06-21 11:13:32,127,"189-105",22,56.75226,-154.37942,56.7517,-154.35428,61,67,9.4,8.3
"261",2019-06-21 13:04:08,128,"192-107",22,56.84682,-154.12397,56.8615,-154.13127,49,56,NA,6.8
"262",2019-06-21 15:08:43,129,"192-108",22,56.88361,-154.11806,56.8946,-154.10359,59,65,10.3,6.4
"263",2019-06-22 07:04:02,130,"178-91",22,56.13742,-155.26167,56.14919,-155.27051,24,31,8.8,8.7
"264",2019-06-22 09:30:59,131,"182-86",122,55.92006,-154.98082,55.93261,-154.97261,147,153,9.5,6.3
"265",2019-06-22 11:41:40,132,"179-83",122,55.77256,-155.23363,55.78178,-155.21413,116,123,9.5,6.3
"266",2019-06-22 13:38:12,133,"177-80",221,55.64812,-155.41226,55.65427,-155.39134,232,238,9.5,5
"267",2019-06-22 16:03:00,134,"178-81",122,55.71149,-155.32338,55.71845,-155.30212,145,151,9.6,6.1
"268",2019-06-22 18:10:49,135,"181-81",320,55.69822,-155.09581,55.69853,-155.07238,361,367,9.7,4.2
"269",2019-06-23 07:35:13,136,"189-97",22,56.41492,-154.4261,56.41481,-154.39975,23,30,9.8,9.5
"270",2019-06-23 09:40:12,137,"191-98",22,56.4205,-154.21258,56.42649,-154.1895,40,47,9.5,8.4
"271",2019-06-23 12:04:06,138,"190-93",122,56.20565,-154.3501,56.21123,-154.3272,124,130,9.4,6.3
"272",2019-06-23 14:21:28,139,"189-89",221,56.03195,-154.40749,56.02858,-154.38388,280,286,9.9,5.4
"273",2019-06-23 16:47:08,140,"185-88",221,56.00414,-154.75546,56.00889,-154.73355,224,230,10,5
"274",2019-06-24 09:00:38,141,"209-94",330,56.27526,-152.78647,56.28188,-152.76588,433,438,10.3,4.3
"275",2019-06-24 11:40:41,142,"205-95",134,56.31895,-153.10645,56.31324,-153.08356,163,170,9.8,6.1
"276",2019-06-24 14:17:44,143,"202-99",31,56.48381,-153.31601,56.49043,-153.29454,67,74,10.3,7.5
"277",2019-06-24 17:18:32,144,"205-106",31,56.81291,-153.03208,56.8147,-153.05692,63,69,11.2,8.2
"278",2019-06-24 19:10:47,145,"204-108",31,56.8952,-153.12325,56.88665,-153.14323,74,81,10.6,7.6
"279",2019-06-25 06:53:55,146,"218-101",134,56.58617,-151.9733,56.57661,-151.99098,141,147,10.6,6.2
"280",2019-06-25 08:26:31,147,"217-100",134,56.5392,-152.09476,56.54558,-152.07313,146,152,10.4,6.2
"281",2019-06-25 11:18:32,148,"211-102",130,56.61589,-152.5585,56.61182,-152.53501,154,160,10.3,6.1
"282",2019-06-25 13:32:03,149,"213-103",130,56.67077,-152.43699,56.6837,-152.43568,165,171,10.7,6.2
"283",2019-06-25 15:54:26,150,"209-107",31,56.85505,-152.73296,56.84737,-152.71204,91,97,10.5,6.6
"284",2019-06-25 18:38:39,151,"205-111",30,57.0007,-153.06149,57.00335,-153.03696,88,94,10.2,7.5
"285",2019-06-26 07:05:00,152,"217-118",31,57.33855,-152.06356,57.35232,-152.06082,77,84,9.9,7.3
"286",2019-06-26 09:36:36,153,"217-122",31,57.51352,-152.06776,57.52338,-152.04956,63,70,10.4,7.7
"287",2019-06-28 11:02:59,154,"219-132",130,57.98991,-151.8697,57.99172,-151.89441,154,159,11.9,6.5
"288",2019-06-28 14:55:28,155,"216-131",130,57.95436,-152.11514,57.94455,-152.13223,151,156,10.8,6.5
"289",2019-06-28 17:01:01,156,"218-129",30,57.83472,-152.01463,57.82655,-151.99382,70,75,10.9,7.5
"290",2019-06-29 07:06:07,157,"201-108",130,56.90352,-153.41992,56.88984,-153.42158,143,148,11.2,6.2
"291",2019-06-29 10:40:24,158,"203-108",130,56.87413,-153.21579,56.88661,-153.20857,161,166,11.5,6.1
"292",2019-06-29 13:02:18,159,"203-109",30,56.92281,-153.27738,56.9261,-153.25346,88,93,11.8,7.6
"293",2019-06-29 15:22:00,160,"206-111",30,57.0312,-152.95655,57.02345,-152.93531,79,84,11.3,7.4
"294",2019-06-29 18:09:16,161,"210-112",130,57.07566,-152.64008,57.06357,-152.64871,153,158,11.7,6.2
"295",2019-06-30 07:02:54,162,"207-115",30,57.22028,-152.90307,57.22102,-152.92676,126,131,9.8,6.5
"296",2019-06-30 09:47:10,163,"212-118",30,57.34146,-152.49117,57.33441,-152.51307,89,94,10.7,7.7
"297",2019-06-30 13:00:41,164,"209-121",30,57.45449,-152.70778,57.46251,-152.7278,88,93,12.6,7.4
"298",2019-06-30 18:40:15,165,"224-114",134,57.14462,-151.53288,57.15107,-151.50976,105,110,11.2,6.5
"299",2019-07-01 07:00:16,166,"230-117",134,57.26682,-151.01865,57.27616,-150.99985,105,110,10.7,6.7
"300",2019-07-01 10:10:43,167,"225-115",134,57.18194,-151.44057,57.19198,-151.42207,104,111,11.2,6.7
"301",2019-07-01 12:26:38,168,"223-117",31,57.26726,-151.56397,57.28107,-151.55932,61,66,11.6,7.2
"302",2019-07-01 13:59:30,169,"224-120",130,57.42397,-151.50839,57.43706,-151.51591,130,135,11.6,7
"303",2019-07-01 16:26:25,170,"226-125",31,57.6523,-151.32351,57.63996,-151.31072,64,69,11,8.5
"304",2019-07-02 06:58:46,171,"221-128",31,57.77934,-151.7593,57.79386,-151.75937,47,52,12.7,8
"305",2019-07-02 09:52:15,172,"217-133",130,58.02556,-152.09324,58.03224,-152.07166,154,159,10.7,6.8
"306",2019-07-02 12:40:57,173,"219-135",30,58.09606,-151.89047,58.10043,-151.86572,77,83,11.3,8.1
"307",2019-07-02 15:03:30,174,"223-132",31,57.9621,-151.57385,57.96977,-151.5521,71,77,12.5,7.3
"308",2019-07-02 17:51:28,175,"229-130",31,57.89197,-151.03391,57.88958,-151.05937,69,74,12.9,7.4
"309",2019-07-03 06:55:02,176,"217-142",30,58.43812,-152.06356,58.44009,-152.09118,116,121,NA,9.7
"310",2019-07-03 11:06:27,177,"229-142",31,58.42541,-151.08574,58.43917,-151.0847,70,76,12.6,7.1
"311",2019-07-03 14:59:09,178,"231-134",130,58.08663,-150.96241,58.07733,-150.944,133,138,12.9,6.6
"312",2019-07-03 17:46:46,179,"234-130",31,57.88681,-150.66236,57.88744,-150.68689,88,93,11.5,6.8
"313",2019-07-04 06:53:41,180,"237-127",130,57.72336,-150.39926,57.72929,-150.42134,101,106,11.7,6.7
"314",2019-07-04 09:07:57,181,"240-129",130,57.83848,-150.14362,57.84978,-150.15627,188,193,12.9,5.7
"315",2019-07-04 12:25:40,182,"245-132",134,57.99153,-149.75361,57.97911,-149.7436,161,166,11.1,6.1
"316",2019-07-04 14:47:08,183,"243-133",230,58.00095,-149.92639,58.01091,-149.94266,265,270,12.7,4.7
"317",2019-07-04 17:10:21,184,"246-131",134,57.91011,-149.67707,57.91923,-149.69561,179,184,11,5.2
"318",2019-07-05 07:17:44,185,"256-137",231,58.19128,-148.83562,58.20347,-148.82475,241,246,13.1,4.9
"319",2019-07-05 10:22:07,186,"255-133",231,58.0028,-148.96752,58.01189,-148.94996,274,279,NA,4.9
"320",2019-07-05 12:12:05,187,"254-132",231,57.98766,-149.01073,57.99716,-148.99292,251,256,12.8,4.9
"321",2019-07-05 14:06:48,188,"252-136",131,58.16369,-149.16277,58.16217,-149.18316,111,117,13.2,6.5
"322",2019-07-05 15:03:41,189,"252-136",131,58.16375,-149.16139,58.16788,-149.13933,113,118,13.5,6.5
"323",2019-07-05 17:09:30,190,"252-140",131,58.35757,-149.18655,58.34712,-149.1695,147,152,14.1,6.5
"324",2019-07-07 07:02:03,191,"233-142",31,58.44309,-150.71553,58.4558,-150.72535,75,83,11.1,9
"325",2019-07-07 08:59:24,192,"236-141",31,58.3958,-150.4848,58.40724,-150.49636,65,73,10.1,9.8
"326",2019-07-07 11:52:33,193,"241-144",131,58.54993,-150.06515,58.55029,-150.09105,118,125,13.1,6.9
"327",2019-07-07 15:40:20,194,"241-145",131,58.56255,-150.07422,58.57262,-150.09083,126,133,13.2,7
"328",2019-07-07 18:12:51,195,"243-145",131,58.59615,-149.92133,58.58293,-149.91665,129,136,13.3,6.7
"329",2019-07-08 07:16:54,196,"251-141",131,58.40004,-149.30172,58.38729,-149.29424,145,152,13.2,6.5
"330",2019-07-08 09:33:48,197,"250-141",131,58.41776,-149.33818,58.40904,-149.36144,142,149,13.3,6.5
"331",2019-07-08 11:33:17,198,"248-144",131,58.54525,-149.50043,58.54611,-149.52565,117,124,13.4,6.5
"332",2019-07-08 13:28:25,199,"249-145",131,58.58564,-149.44667,58.58629,-149.41914,122,129,12.4,6.5
"333",2019-07-08 15:25:46,200,"245-145",131,58.56486,-149.77876,58.57406,-149.7976,126,133,13.5,6.5
"334",2019-07-08 18:22:35,201,"241-151",131,58.86275,-150.10614,58.8542,-150.08772,173,180,13.8,5.9
"335",2019-07-09 07:13:48,202,"238-149",131,58.74867,-150.37079,58.74934,-150.3448,147,154,13.6,6.4
"336",2019-07-09 09:26:47,203,"234-148",131,58.7424,-150.70724,58.73895,-150.68272,178,185,13.3,6.4
"337",2019-07-09 11:54:59,204,"231-150",131,58.83081,-150.88487,58.81781,-150.88608,176,183,12.3,6.4
"338",2019-07-09 13:57:41,205,"232-152",131,58.91109,-150.87518,58.91437,-150.85252,129,136,11.3,6.5
"339",2019-07-09 17:37:26,206,"236-158",133,59.1781,-150.54193,59.17886,-150.51668,120,127,13.8,6.6
"340",2019-07-10 07:04:09,207,"247-159",133,59.24574,-149.62905,59.25154,-149.60641,124,130,11.9,6.5
"341",2019-07-10 12:23:50,208,"261-153",230,58.93894,-148.41436,58.9518,-148.41911,254,261,13.7,4.5
"342",2019-07-10 14:40:09,209,"262-150",230,58.83353,-148.3834,58.83408,-148.35863,268,275,14.9,4.4
"343",2019-07-10 17:31:20,210,"266-153",330,58.9479,-148.02838,58.93777,-148.04484,420,427,15.2,4.1
"344",2019-07-11 07:13:17,211,"265-152",330,58.92973,-148.09376,58.91917,-148.10783,321,328,14.4,4.3
"345",2019-07-11 11:22:00,212,"267-153",330,58.97199,-147.95959,58.96154,-147.97703,465,471,13.9,4.2
"346",2019-07-11 13:27:01,213,"267-155",134,59.0543,-147.94932,59.06062,-147.97206,137,144,15.1,5.9
"347",2019-07-11 15:56:48,214,"269-158",230,59.19847,-147.77976,59.20968,-147.79295,198,205,14.9,5.2
"348",2019-07-11 18:10:24,215,"273-161",134,59.32762,-147.42988,59.32179,-147.44427,122,129,13.6,6.3
"349",2019-07-12 07:07:22,216,"294-180",41,60.26888,-145.6928,60.26229,-145.66338,30,38,14.9,7.1
"350",2019-07-12 09:13:40,217,"297-177",140,60.12937,-145.47127,60.1238,-145.44733,105,112,15.8,6.6
"351",2019-07-12 11:23:53,218,"299-173",140,59.91704,-145.27553,59.92843,-145.28758,109,116,16.6,6.7
"352",2019-07-12 13:32:17,219,"300-169",140,59.73861,-145.20643,59.75082,-145.21616,147,154,14.9,6.5
"353",2019-07-12 17:22:10,220,"303-163",440,59.4604,-144.97527,59.46006,-144.94947,673,679,16.5,3.8
"354",2019-07-13 07:08:05,221,"304-165",241,59.54023,-144.86184,59.54268,-144.88764,219,226,16.1,5.6
"355",2019-07-13 09:49:30,222,"298-169",140,59.72376,-145.38866,59.71561,-145.36833,104,111,14.7,6.6
"356",2019-07-13 11:55:23,223,"296-172",41,59.87115,-145.55836,59.86922,-145.53237,84,91,13.9,7
"357",2019-07-13 15:17:34,224,"287-173",41,59.90719,-146.27596,59.90528,-146.24971,71,78,15,7
"358",2019-07-13 18:50:47,225,"278-168",230,59.67361,-147.0526,59.66032,-147.05169,203,210,15,5.9
"359",2019-07-14 07:02:23,226,"260-172",133,59.85179,-148.53613,59.86502,-148.53503,124,131,12.5,6.5
"360",2019-07-14 11:09:20,227,"264-167",133,59.6507,-148.22367,59.6391,-148.21269,166,173,13.9,5.8
"361",2019-07-14 13:25:43,228,"267-166",133,59.57584,-147.93649,59.56806,-147.91501,107,114,14.2,6.6
"362",2019-07-17 08:04:28,229,"260-163",133,59.42197,-148.4845,59.43531,-148.48837,103,110,13.2,6.3
"363",2019-07-17 12:54:03,230,"273-159",134,59.25333,-147.42618,59.25206,-147.45223,153,160,13.3,5.7
"364",2019-07-17 18:33:05,231,"285-168",41,59.70576,-146.49095,59.69173,-146.49201,78,85,13.5,7.1
"365",2019-07-18 07:34:17,232,"319-174",40,59.96585,-143.67597,59.97037,-143.65143,188,194,11.9,6.3
"366",2019-07-18 10:25:50,233,"321-171",240,59.82737,-143.50552,59.82911,-143.47627,281,287,14.3,5.3
"367",2019-07-18 13:52:39,234,"330-173",141,59.90273,-142.75866,59.90171,-142.78608,146,152,13.8,6.7
"368",2019-07-18 16:59:19,235,"332-172",40,59.90337,-142.55038,59.88986,-142.55019,112,119,14.4,6.8
"369",2019-07-19 06:59:19,236,"323-166",241,59.59179,-143.32646,59.60225,-143.31021,239,245,14.9,5.4
"370",2019-07-19 09:21:33,237,"329-167",341,59.65007,-142.85929,59.65445,-142.83446,333,340,15.1,4.8
"371",2019-07-19 13:46:57,238,"339-162",141,59.40157,-141.97546,59.39177,-141.95717,190,196,16.2,6.2
"372",2019-07-19 16:21:49,239,"343-158",241,59.19622,-141.66939,59.20371,-141.69153,207,213,16.5,5.7
"373",2019-07-20 06:54:44,240,"340-169",141,59.71606,-141.92977,59.72269,-141.9534,112,119,12.9,6.7
"374",2019-07-20 10:49:41,241,"348-166",141,59.57204,-141.22522,59.5701,-141.25219,121,127,12.7,6.7
"375",2019-07-20 13:00:39,242,"350-169",40,59.70869,-141.13048,59.70765,-141.09969,34,41,14.8,7.2
"376",2019-07-20 15:00:21,243,"351-166",240,59.55927,-141.04121,59.5633,-141.01569,206,212,14.8,6.1
"377",2019-07-20 16:44:11,244,"352-165",240,59.53938,-140.9159,59.53221,-140.93928,260,266,14.6,5.2
"378",2019-07-21 07:45:07,245,"346-155",341,59.07003,-141.42295,59.07587,-141.40087,311,318,15.9,4.7
"379",2019-07-21 09:58:02,246,"349-158",240,59.21055,-141.17134,59.19754,-141.17602,228,235,16.4,6.1
"380",2019-07-21 13:28:34,247,"358-157",142,59.16042,-140.43856,59.14845,-140.44949,134,140,15.9,6.7
"381",2019-07-21 16:22:32,248,"361-151",142,58.87779,-140.15103,58.88142,-140.17616,169,176,16.4,6.4
"382",2019-07-21 19:26:40,249,"369-153",142,58.94761,-139.52143,58.94459,-139.54719,120,127,16,6.8
"383",2019-07-23 06:54:02,250,"365-144",241,58.54352,-139.82594,58.54966,-139.84933,200,206,16,5.8
"384",2019-07-23 10:23:55,251,"371-140",241,58.35837,-139.36717,58.36693,-139.38747,224,230,16,5.9
"385",2019-07-23 14:24:08,252,"377-149",143,58.7786,-138.86035,58.76819,-138.87657,176,182,16.2,6.5
"386",2019-07-23 16:53:18,253,"378-151",143,58.8648,-138.76036,58.85188,-138.76956,127,134,14.5,6.7
"387",2019-07-24 06:53:44,254,"388-143",143,58.50932,-137.97847,58.50054,-137.95939,138,145,15.2,6.8
"388",2019-07-24 09:23:10,255,"393-144",40,58.52663,-137.52722,58.53628,-137.54475,85,91,13.2,7.6
"389",2019-07-24 11:37:02,256,"391-140",143,58.35308,-137.72247,58.36501,-137.71071,178,184,11.7,6.6
"390",2019-07-24 13:43:41,257,"395-141",143,58.38217,-137.38347,58.38901,-137.40534,181,187,12.6,6.5
"391",2019-07-24 18:17:49,258,"399-132",340,57.98486,-137.04972,57.99708,-137.03893,422,428,15.2,4.3
"392",2019-07-25 09:06:27,259,"417-98",150,56.42542,-135.56038,56.43685,-135.57344,187,193,14,5.8
"393",2019-07-25 12:17:33,260,"421-99",150,56.4675,-135.19619,56.47898,-135.20889,136,142,11.9,7
"394",2019-07-25 14:43:31,261,"423-97",150,56.37067,-135.03369,56.38379,-135.04472,115,122,12.4,6.8
"395",2019-07-25 16:21:12,262,"424-95",150,56.31012,-134.98902,56.3224,-134.99658,131,138,11.5,6.6
"396",2019-07-25 18:10:53,263,"425-94",150,56.24113,-134.91646,56.25463,-134.92084,155,162,11.6,6.1
"397",2019-07-26 06:58:25,264,"422-92",250,56.16359,-135.08535,56.16759,-135.10904,218,225,13.8,5.5
"398",2019-07-26 10:59:03,265,"418-91",351,56.12336,-135.45559,56.1125,-135.44866,327,333,14.6,4.9
"399",2019-07-26 13:54:41,266,"419-86",351,55.944,-135.4258,55.91974,-135.41538,337,343,14.6,4.9
"400",2019-07-26 16:04:35,267,"419-87",351,55.93147,-135.41191,55.94429,-135.42316,324,330,14.4,4.9
"401",2019-07-26 18:51:01,268,"419-86",351,55.93073,-135.42247,55.92048,-135.4077,364,371,14.6,4.8
"402",2019-07-27 06:57:09,269,"427-84",151,55.8216,-134.74134,55.80875,-134.73379,186,193,14.2,6
"403",2019-07-27 09:14:30,270,"428-80",251,55.64318,-134.63694,55.65535,-134.64824,202,209,14.4,6
"404",2019-07-27 10:50:42,271,"430-80",251,55.64141,-134.513,55.63399,-134.49325,205,212,14.2,6
"405",2019-07-27 13:11:00,272,"428-77",251,55.52306,-134.65364,55.53128,-134.63445,274,281,14.8,5.7
"406",2019-07-27 16:18:19,273,"424-75",450,55.44146,-134.98728,55.43376,-134.96406,540,546,14.8,4.5
"407",2019-07-28 07:01:51,274,"423-90",350,56.0806,-135.0542,56.07982,-135.02882,377,383,14.1,4.5
"408",2019-07-28 10:37:54,275,"430-85",50,55.87816,-134.46691,55.89179,-134.4732,80,87,13.1,8.5
"409",2019-07-28 12:33:11,276,"429-83",151,55.76509,-134.51809,55.77535,-134.53552,163,169,13,6.6
"410",2019-07-28 16:16:14,277,"436-82",251,55.75726,-133.98482,55.74499,-133.97397,275,281,14.5,6.1
"411",2019-07-28 18:16:24,278,"435-80",151,55.63226,-134.04851,55.64248,-134.03061,152,158,14.1,6.5
"412",2019-07-29 07:01:49,279,"434-76",151,55.49947,-134.17421,55.48542,-134.17148,117,124,14.1,7
"413",2019-07-29 09:51:12,280,"437-75",50,55.42843,-133.8939,55.44263,-133.89954,86,93,13,7.6
"414",2019-07-29 12:19:03,281,"436-70",151,55.23662,-133.9854,55.23847,-133.95975,129,136,13,6.7
"415",2019-07-29 15:48:52,282,"439-72",50,55.30021,-133.70569,55.2868,-133.69702,59,66,13.3,8.3
"416",2019-07-30 06:57:15,283,"436-59",251,54.73235,-134.01223,54.74631,-134.00978,199,205,14.5,6
"417",2019-07-30 09:31:53,284,"439-60",151,54.79795,-133.71656,54.79473,-133.74074,167,173,13.3,6.2
"418",2019-07-30 11:28:39,285,"439-59",151,54.76769,-133.71553,54.75293,-133.72008,186,193,13.3,5.9
"419",2019-07-30 14:08:30,286,"441-54",350,54.54877,-133.51947,54.54328,-133.54248,347,353,14,5.3
"420",2019-07-30 17:20:08,287,"442-59",151,54.75901,-133.44147,54.74746,-133.45458,137,144,11.3,6.9
"421",2019-07-31 07:23:17,288,"443-61",151,54.85693,-133.42313,54.84211,-133.42493,122,128,13.2,6.9
"422",2019-07-31 09:50:33,289,"446-61",151,54.81361,-133.14967,54.82541,-133.16164,212,219,14.2,6.4
"423",2019-07-31 12:56:32,290,"449-56",350,54.63584,-132.92977,54.63065,-132.90793,329,335,13.9,5.5
"424",2021-05-23 15:52:23,1,"7-9",111,52.68495,-169.44186,52.67435,-169.4299,176,182,5.6,4.5
"425",2021-05-24 07:34:07,2,"1-8",210,52.65941,-169.90864,52.64694,-169.91814,232,239,5.5,4.2
"426",2021-05-24 11:19:54,3,"0-3",210,52.46438,-169.99189,52.45243,-169.99722,203,210,5.5,4.3
"427",2021-05-24 13:24:13,4,"2-3",210,52.44778,-169.87915,52.43618,-169.87067,230,235,5.5,4.4
"428",2021-05-24 17:11:59,5,"4-4",210,52.49623,-169.71429,52.49469,-169.69967,241,246,5.7,4.5
"429",2021-05-25 07:28:08,6,"12-11",10,52.77632,-169.01536,52.76288,-169.0188,73,80,5.8,5.7
"430",2021-05-25 11:44:02,7,"8-7",210,52.59921,-169.36075,52.59407,-169.34669,233,239,5.6,4.8
"431",2021-05-25 14:05:39,8,"8-7",210,52.60489,-169.36846,52.60033,-169.35375,215,221,5.8,4.1
"432",2021-05-26 07:19:02,9,"13-9",111,52.68726,-168.97853,52.68832,-168.95795,120,126,5.7,5.1
"433",2021-05-26 13:17:03,10,"25-16",111,52.96452,-167.9839,52.96394,-167.96232,109,116,6,5
"434",2021-05-26 17:39:50,11,"34-20",111,53.14155,-167.1957,53.13221,-167.21241,126,132,5.8,4.9
"435",2021-05-26 19:54:47,12,"35-22",111,53.22074,-167.11998,53.20735,-167.11963,101,108,5.8,5
"436",2021-05-27 07:23:46,13,"45-23",410,53.26253,-166.27526,53.25638,-166.29535,503,509,6.3,3.8
"437",2021-05-27 11:22:38,14,"36-24",111,53.28265,-167.03004,53.28565,-167.00838,94,101,5.8,5.1
"438",2021-05-27 14:08:53,15,"42-26",111,53.37079,-166.53102,53.36006,-166.5443,139,146,6.1,5.1
"439",2021-05-27 16:36:56,16,"46-26",210,53.37187,-166.22012,53.36655,-166.24185,248,254,6.5,5.1
"440",2021-05-27 19:35:01,17,"47-28",111,53.46401,-166.14926,53.46796,-166.12776,145,151,6,4.8
"441",2021-05-28 07:06:55,18,"43-30",111,53.54885,-166.40844,53.54245,-166.42824,96,103,5.9,5.2
"442",2021-05-28 08:56:45,19,"43-32",10,53.60305,-166.47621,53.60215,-166.45361,64,71,6.2,5.5
"443",2021-05-28 11:50:16,20,"48-28",210,53.43491,-166.06191,53.43905,-166.04195,201,208,5.8,5.2
"444",2021-05-28 15:07:31,21,"52-31",111,53.56242,-165.70362,53.56855,-165.68455,124,131,5.9,5
"445",2021-05-28 17:29:15,22,"54-32",111,53.62808,-165.52804,53.63788,-165.51418,152,158,6,5
"446",2021-05-29 06:53:34,23,"55-39",10,53.91665,-165.49194,53.91574,-165.4679,80,86,5.6,5.4
"447",2021-05-29 09:02:07,24,"57-38",111,53.87873,-165.28049,53.87813,-165.25854,98,105,5.5,5.5
"448",2021-05-29 11:13:39,25,"61-40",11,53.94911,-164.96879,53.94057,-164.98866,83,90,5.5,5.6
"449",2021-05-29 13:50:52,26,"64-36",111,53.78094,-164.69259,53.78582,-164.71411,103,110,6,4.8
"450",2021-05-29 16:56:24,27,"63-42",11,54.03193,-164.81035,54.04488,-164.80662,91,97,5.8,5.4
"451",2021-05-30 07:05:27,28,"72-44",11,54.11944,-164.06992,54.13243,-164.07336,65,72,6,5.2
"452",2021-05-30 09:34:35,29,"71-42",11,54.03492,-164.13173,54.04704,-164.12218,68,75,6.1,5.1
"453",2021-05-30 11:40:46,30,"72-39",11,53.89202,-164.02058,53.89711,-164.02096,66,72,6.3,5
"454",2021-05-30 12:31:15,31,"72-39",11,53.89246,-164.02024,53.90554,-164.02146,64,71,6.2,5
"455",2021-05-30 14:27:50,32,"73-37",11,53.8128,-164.01195,53.81318,-164.01047,84,92,6.7,4.8
"456",2021-05-30 16:14:39,33,"73-40",11,53.93178,-163.94343,53.94511,-163.94649,71,78,6.4,5
"457",2021-05-30 17:58:34,34,"75-40",11,53.97391,-163.81005,53.96658,-163.82927,87,93,6.1,5.1
"458",2021-05-31 07:11:10,35,"72-55",11,54.56352,-164.06592,54.56361,-164.04282,71,78,NA,NA
"459",2021-05-31 08:31:54,36,"72-55",11,54.56394,-164.06491,54.56221,-164.04264,64,70,5.9,5.7
